field,journal,year,n_graphs,n_bar_cont,n_informative,n_bar_or_informative,policy,policy_year,log_offset,year_centered,JCR_Abbrev,JID,num_articles,p_bar,p_informative,p_total,All_Fields
endocrinology & metabolism,diabetes & metabolism journal,2023,47,13,11,19,0,0,-0.755022584,5.005064894,DIABETES METAB J,63,19,0.6842105263157895,0.5789473684210527,19,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes & metabolism journal,2024,51,23,14,30,0,0,-0.673344553,6.005064894,DIABETES METAB J,63,30,0.7666666666666667,0.4666666666666667,30,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes & metabolism journal,2025,92,31,38,52,0,0,-0.083381609,7.005064894,DIABETES METAB J,63,52,0.5961538461538461,0.7307692307692307,52,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes & metabolism journal,2026,10,4,3,6,0,0,-2.302585093,8.005064894,DIABETES METAB J,63,6,0.6666666666666666,0.5,6,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes care,2010,299,58,27,81,0,0,1.095273387,-7.994935106,DIABETES CARE,42,81,0.7160493827160493,0.3333333333333333,81,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes care,2011,317,48,25,67,0,0,1.153731588,-6.994935106,DIABETES CARE,42,67,0.7164179104477612,0.373134328,67,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes care,2012,313,64,26,82,0,0,1.141033005,-5.994935106,DIABETES CARE,42,82,0.7804878048780488,0.3170731707317073,82,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes care,2013,516,101,56,148,0,0,1.640936579,-4.994935106,DIABETES CARE,42,148,0.6824324324324325,0.3783783783783784,148,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes care,2014,363,83,37,107,0,0,1.289232648,-3.994935106,DIABETES CARE,42,107,0.7757009345794392,0.34579439252336447,107,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes care,2015,248,55,22,72,0,0,0.90825856,-2.994935106,DIABETES CARE,42,72,0.7638888888888888,0.3055555555555556,72,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes care,2016,232,57,27,79,0,0,0.841567186,-1.994935106,DIABETES CARE,42,79,0.7215189873417721,0.34177215189873417,79,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes care,2017,187,35,26,55,0,0,0.625938431,-0.994935106,DIABETES CARE,42,55,0.6363636363636364,0.4727272727272727,55,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes care,2018,267,35,22,56,0,0,0.982078472,0.005064894,DIABETES CARE,42,56,0.625,0.39285714285714285,56,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes care,2019,240,43,29,67,0,0,0.875468737,1.005064894,DIABETES CARE,42,67,0.6417910447761194,0.43283582089552236,67,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes care,2020,312,52,41,89,0,0,1.137833002,2.005064894,DIABETES CARE,42,89,0.5842696629213483,0.4606741573033708,89,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes care,2021,277,42,26,62,0,0,1.01884732,3.005064894,DIABETES CARE,42,62,0.6774193548387096,0.41935483870967744,62,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes care,2022,283,28,54,78,0,0,1.040276712,4.005064894,DIABETES CARE,42,78,0.358974359,0.6923076923076923,78,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes care,2023,223,30,36,58,0,0,0.802001585,5.005064894,DIABETES CARE,42,58,0.5172413793103449,0.6206896551724138,58,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes care,2024,212,25,36,57,0,0,0.751416089,6.005064894,DIABETES CARE,42,57,0.43859649122807015,0.631578947,57,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes care,2025,221,25,38,56,0,0,0.792992516,7.005064894,DIABETES CARE,42,56,0.44642857142857145,0.6785714285714286,56,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes metabolism research & reviews,2010,52,27,5,31,0,0,-0.653926467,-7.994935106,,,31,0.8709677419354839,0.16129032258064516,31,
endocrinology & metabolism,diabetes metabolism research & reviews,2011,77,35,7,41,0,0,-0.261364764,-6.994935106,,,41,0.8536585365853658,0.17073170731707318,41,
endocrinology & metabolism,diabetes metabolism research & reviews,2012,51,24,9,29,0,0,-0.673344553,-5.994935106,,,29,0.8275862068965517,0.3103448275862069,29,
endocrinology & metabolism,diabetes metabolism research & reviews,2013,59,23,3,26,0,0,-0.527632742,-4.994935106,,,26,0.8846153846153846,0.11538461538461539,26,
endocrinology & metabolism,diabetes metabolism research & reviews,2014,57,24,9,30,0,0,-0.562118918,-3.994935106,,,30,0.8,0.3,30,
endocrinology & metabolism,diabetes metabolism research & reviews,2015,66,19,11,27,0,0,-0.415515444,-2.994935106,,,27,0.7037037037037037,0.4074074074074074,27,
endocrinology & metabolism,diabetes metabolism research & reviews,2016,65,17,5,20,0,0,-0.430782916,-1.994935106,,,20,0.85,0.25,20,
endocrinology & metabolism,diabetes metabolism research & reviews,2017,74,17,15,30,0,0,-0.301105093,-0.994935106,,,30,0.5666666666666667,0.5,30,
endocrinology & metabolism,diabetes metabolism research & reviews,2018,76,15,11,23,0,0,-0.274436846,0.005064894,,,23,0.6521739130434783,0.4782608695652174,23,
endocrinology & metabolism,diabetes metabolism research & reviews,2019,72,24,12,30,0,0,-0.328504067,1.005064894,,,30,0.8,0.4,30,
endocrinology & metabolism,diabetes metabolism research & reviews,2020,72,13,12,23,0,0,-0.328504067,2.005064894,,,23,0.5652173913043478,0.5217391304347826,23,
endocrinology & metabolism,diabetes metabolism research & reviews,2021,66,21,11,27,0,0,-0.415515444,3.005064894,,,27,0.7777777777777778,0.4074074074074074,27,
endocrinology & metabolism,diabetes metabolism research & reviews,2022,67,11,13,22,0,0,-0.400477567,4.005064894,,,22,0.5,0.5909090909090909,22,
endocrinology & metabolism,diabetes metabolism research & reviews,2023,66,12,18,23,0,0,-0.415515444,5.005064894,,,23,0.5217391304347826,0.782608696,23,
endocrinology & metabolism,diabetes metabolism research & reviews,2024,84,10,19,26,0,0,-0.174353387,6.005064894,,,26,0.38461538461538464,0.7307692307692307,26,
endocrinology & metabolism,diabetes metabolism research & reviews,2025,55,9,13,19,0,0,-0.597837001,7.005064894,,,19,0.47368421052631576,0.6842105263157895,19,
endocrinology & metabolism,diabetes obesity & metabolism,2010,87,48,4,51,0,0,-0.139262067,-7.994935106,DIABETES OBES METAB,48,51,0.9411764705882353,0.078431373,51,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes obesity & metabolism,2011,91,54,6,57,0,0,-0.094310679,-6.994935106,DIABETES OBES METAB,48,57,0.9473684210526315,0.10526315789473684,57,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes obesity & metabolism,2012,88,44,5,47,0,0,-0.127833372,-5.994935106,DIABETES OBES METAB,48,47,0.9361702127659575,0.10638297872340426,47,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes obesity & metabolism,2013,85,41,6,42,0,0,-0.162518929,-4.994935106,DIABETES OBES METAB,48,42,0.9761904761904762,0.14285714285714285,42,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes obesity & metabolism,2014,97,39,2,41,0,0,-0.030459207,-3.994935106,DIABETES OBES METAB,48,41,0.9512195121951219,0.048780488,41,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes obesity & metabolism,2015,95,42,11,48,0,0,-0.051293294,-2.994935106,DIABETES OBES METAB,48,48,0.875,0.22916666666666666,48,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes obesity & metabolism,2016,111,40,16,50,0,0,0.104360015,-1.994935106,DIABETES OBES METAB,48,50,0.8,0.32,50,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes obesity & metabolism,2017,185,56,23,71,0,0,0.615185639,-0.994935106,DIABETES OBES METAB,48,71,0.7887323943661971,0.323943662,71,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes obesity & metabolism,2018,286,101,46,132,0,0,1.050821625,0.005064894,DIABETES OBES METAB,48,132,0.7651515151515151,0.3484848484848485,132,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes obesity & metabolism,2019,257,74,37,106,0,0,0.943905899,1.005064894,DIABETES OBES METAB,48,106,0.6981132075471698,0.3490566037735849,106,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes obesity & metabolism,2020,216,69,41,99,0,0,0.770108222,2.005064894,DIABETES OBES METAB,48,99,0.696969697,0.41414141414141414,99,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes obesity & metabolism,2021,256,53,38,86,0,0,0.940007258,3.005064894,DIABETES OBES METAB,48,86,0.6162790697674418,0.4418604651162791,86,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes obesity & metabolism,2022,172,49,30,72,0,0,0.542324291,4.005064894,DIABETES OBES METAB,48,72,0.6805555555555556,0.4166666666666667,72,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes obesity & metabolism,2023,288,63,49,102,0,0,1.057790294,5.005064894,DIABETES OBES METAB,48,102,0.6176470588235294,0.4803921568627451,102,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes obesity & metabolism,2024,458,85,92,158,0,0,1.521698998,6.005064894,DIABETES OBES METAB,48,158,0.5379746835443038,0.5822784810126582,158,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes obesity & metabolism,2025,569,96,124,198,0,0,1.738710248,7.005064894,DIABETES OBES METAB,48,198,0.48484848484848486,0.6262626262626263,198,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes obesity & metabolism,2026,100,12,23,32,0,0,0,8.005064894,DIABETES OBES METAB,48,32,0.375,0.71875,32,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes research & clinical practice,2010,182,46,10,53,0,0,0.598836501,-7.994935106,,,53,0.8679245283018868,0.18867924528301888,53,
endocrinology & metabolism,diabetes research & clinical practice,2011,214,51,14,60,0,0,0.760805829,-6.994935106,,,60,0.85,0.23333333333333334,60,
endocrinology & metabolism,diabetes research & clinical practice,2012,190,41,21,58,0,0,0.641853886,-5.994935106,,,58,0.7068965517241379,0.3620689655172414,58,
endocrinology & metabolism,diabetes research & clinical practice,2013,163,34,16,48,0,0,0.488580015,-4.994935106,,,48,0.7083333333333334,0.3333333333333333,48,
endocrinology & metabolism,diabetes research & clinical practice,2014,203,48,15,56,0,0,0.708035793,-3.994935106,,,56,0.8571428571428571,0.26785714285714285,56,
endocrinology & metabolism,diabetes research & clinical practice,2015,193,33,20,51,0,0,0.657520003,-2.994935106,,,51,0.6470588235294118,0.39215686274509803,51,
endocrinology & metabolism,diabetes research & clinical practice,2016,212,33,16,48,0,0,0.751416089,-1.994935106,,,48,0.6875,0.3333333333333333,48,
endocrinology & metabolism,diabetes research & clinical practice,2017,194,52,17,63,0,0,0.662687973,-0.994935106,,,63,0.8253968253968254,0.2698412698412698,63,
endocrinology & metabolism,diabetes research & clinical practice,2018,312,59,41,91,0,0,1.137833002,0.005064894,,,91,0.6483516483516484,0.45054945054945056,91,
endocrinology & metabolism,diabetes research & clinical practice,2019,264,31,33,61,0,0,0.970778917,1.005064894,,,61,0.5081967213114754,0.5409836065573771,61,
endocrinology & metabolism,diabetes research & clinical practice,2020,279,45,30,65,0,0,1.026041596,2.005064894,,,65,0.6923076923076923,0.46153846153846156,65,
endocrinology & metabolism,diabetes research & clinical practice,2021,324,50,46,84,0,0,1.17557333,3.005064894,,,84,0.5952380952380952,0.5476190476190477,84,
endocrinology & metabolism,diabetes research & clinical practice,2022,266,39,38,71,0,0,0.978326123,4.005064894,,,71,0.5492957746478874,0.5352112676056338,71,
endocrinology & metabolism,diabetes research & clinical practice,2023,283,42,49,83,0,0,1.040276712,5.005064894,,,83,0.5060240963855421,0.5903614457831325,83,
endocrinology & metabolism,diabetes research & clinical practice,2024,270,25,50,72,0,0,0.993251773,6.005064894,,,72,0.3472222222222222,0.6944444444444444,72,
endocrinology & metabolism,diabetes research & clinical practice,2025,332,35,60,87,0,0,1.199964783,7.005064894,,,87,0.40229885057471265,0.6896551724137931,87,
endocrinology & metabolism,diabetes technology & therapeutics,2010,116,24,14,35,0,0,0.148420005,-7.994935106,DIABETES TECHNOL THE,56,35,0.6857142857142857,0.4,35,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes technology & therapeutics,2011,127,20,12,32,0,0,0.2390169,-6.994935106,DIABETES TECHNOL THE,56,32,0.625,0.375,32,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes technology & therapeutics,2012,129,28,14,37,0,0,0.254642218,-5.994935106,DIABETES TECHNOL THE,56,37,0.7567567567567568,0.3783783783783784,37,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes technology & therapeutics,2013,109,18,14,30,0,0,0.086177696,-4.994935106,DIABETES TECHNOL THE,56,30,0.6,0.4666666666666667,30,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes technology & therapeutics,2014,96,16,10,24,0,0,-0.040821995,-3.994935106,DIABETES TECHNOL THE,56,24,0.6666666666666666,0.4166666666666667,24,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes technology & therapeutics,2015,93,21,11,30,0,0,-0.072570693,-2.994935106,DIABETES TECHNOL THE,56,30,0.7,0.36666666666666664,30,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes technology & therapeutics,2016,90,17,13,29,0,0,-0.105360516,-1.994935106,DIABETES TECHNOL THE,56,29,0.5862068965517241,0.4482758620689655,29,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes technology & therapeutics,2017,74,19,14,31,0,0,-0.301105093,-0.994935106,DIABETES TECHNOL THE,56,31,0.6129032258064516,0.45161290322580644,31,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes technology & therapeutics,2018,84,13,18,30,0,0,-0.174353387,0.005064894,DIABETES TECHNOL THE,56,30,0.43333333333333335,0.6,30,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes technology & therapeutics,2019,82,8,14,20,0,0,-0.198450939,1.005064894,DIABETES TECHNOL THE,56,20,0.4,0.7,20,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes technology & therapeutics,2020,97,13,12,24,0,0,-0.030459207,2.005064894,DIABETES TECHNOL THE,56,24,0.5416666666666666,0.5,24,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes technology & therapeutics,2021,92,12,21,29,0,0,-0.083381609,3.005064894,DIABETES TECHNOL THE,56,29,0.41379310344827586,0.7241379310344828,29,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes technology & therapeutics,2022,95,8,20,27,0,0,-0.051293294,4.005064894,DIABETES TECHNOL THE,56,27,0.2962962962962963,0.7407407407407407,27,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes technology & therapeutics,2023,90,12,23,35,0,0,-0.105360516,5.005064894,DIABETES TECHNOL THE,56,35,0.34285714285714286,0.6571428571428571,35,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes technology & therapeutics,2024,106,13,24,36,0,0,0.058268908,6.005064894,DIABETES TECHNOL THE,56,36,0.3611111111111111,0.6666666666666666,36,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetes technology & therapeutics,2025,147,20,25,43,0,0,0.385262401,7.005064894,DIABETES TECHNOL THE,56,43,0.46511627906976744,0.5813953488372093,43,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetologia,2010,247,118,39,131,1,1,0.904218151,-7.994935106,DIABETOLOGIA,43,131,0.9007633587786259,0.29770992366412213,131,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetologia,2011,295,178,31,193,1,2,1.08180517,-6.994935106,DIABETOLOGIA,43,193,0.9222797927461139,0.16062176165803108,193,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetologia,2012,281,161,42,182,1,3,1.033184483,-5.994935106,DIABETOLOGIA,43,182,0.8846153846153846,0.23076923076923078,182,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetologia,2013,248,158,31,168,1,4,0.90825856,-4.994935106,DIABETOLOGIA,43,168,0.9404761904761905,0.18452380952380953,168,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetologia,2014,233,130,44,149,1,5,0.845868268,-3.994935106,DIABETOLOGIA,43,149,0.872483221,0.2953020134228188,149,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetologia,2015,262,143,47,164,1,6,0.963174318,-2.994935106,DIABETOLOGIA,43,164,0.8719512195121951,0.2865853658536585,164,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetologia,2016,210,134,40,144,1,7,0.741937345,-1.994935106,DIABETOLOGIA,43,144,0.9305555555555556,0.2777777777777778,144,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetologia,2017,203,109,46,128,1,8,0.708035793,-0.994935106,DIABETOLOGIA,43,128,0.8515625,0.359375,128,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetologia,2018,201,54,78,106,1,9,0.698134722,0.005064894,DIABETOLOGIA,43,106,0.5094339622641509,0.7358490566037735,106,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetologia,2019,169,23,82,87,1,10,0.524728529,1.005064894,DIABETOLOGIA,43,87,0.26436781609195403,0.9425287356321839,87,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetologia,2020,183,23,84,90,1,11,0.604315967,2.005064894,DIABETOLOGIA,43,90,0.25555555555555554,0.9333333333333333,90,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetologia,2021,191,19,83,90,1,12,0.647103242,3.005064894,DIABETOLOGIA,43,90,0.2111111111111111,0.9222222222222223,90,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetologia,2022,126,15,62,69,1,13,0.231111721,4.005064894,DIABETOLOGIA,43,69,0.21739130434782608,0.8985507246376812,69,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetologia,2023,138,26,74,82,1,14,0.322083499,5.005064894,DIABETOLOGIA,43,82,0.3170731707317073,0.9024390243902439,82,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetologia,2024,161,22,76,83,1,15,0.476234179,6.005064894,DIABETOLOGIA,43,83,0.26506024096385544,0.9156626506024096,83,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetologia,2025,207,34,106,115,1,16,0.727548607,7.005064894,DIABETOLOGIA,43,115,0.2956521739130435,0.9217391304347826,115,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,diabetologia,2026,30,7,17,20,1,17,-1.203972804,8.005064894,DIABETOLOGIA,43,20,0.35,0.85,20,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,endocrinology,2010,553,521,60,527,0,0,1.710187816,-7.994935106,ENDOCRINOLOGY,60,527,0.9886148007590133,0.11385199240986717,527,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,endocrinology,2011,451,418,74,428,0,0,1.506297154,-6.994935106,ENDOCRINOLOGY,60,428,0.9766355140186916,0.17289719626168223,428,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,endocrinology,2012,532,492,78,503,0,0,1.671473303,-5.994935106,ENDOCRINOLOGY,60,503,0.9781312127236581,0.1550695825049702,503,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,endocrinology,2013,416,401,82,408,0,0,1.425515074,-4.994935106,ENDOCRINOLOGY,60,408,0.9828431372549019,0.20098039215686275,408,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,endocrinology,2014,424,397,79,407,0,0,1.444563269,-3.994935106,ENDOCRINOLOGY,60,407,0.9754299754299754,0.1941031941031941,407,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,endocrinology,2015,379,349,82,362,0,0,1.332366019,-2.994935106,ENDOCRINOLOGY,60,362,0.9640883977900553,0.2265193370165746,362,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,endocrinology,2016,400,375,89,383,0,0,1.386294361,-1.994935106,ENDOCRINOLOGY,60,383,0.979112272,0.23237597911227154,383,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,endocrinology,2017,308,279,80,295,0,0,1.124929597,-0.994935106,ENDOCRINOLOGY,60,295,0.9457627118644067,0.2711864406779661,295,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,endocrinology,2018,264,232,92,249,0,0,0.970778917,0.005064894,ENDOCRINOLOGY,60,249,0.9317269076305221,0.36947791164658633,249,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,endocrinology,2019,184,151,73,174,0,0,0.609765572,1.005064894,ENDOCRINOLOGY,60,174,0.867816092,0.41954022988505746,174,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,endocrinology,2020,142,109,69,135,0,0,0.350656872,2.005064894,ENDOCRINOLOGY,60,135,0.8074074074074075,0.5111111111111111,135,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,endocrinology,2021,162,98,98,153,0,0,0.482426149,3.005064894,ENDOCRINOLOGY,60,153,0.6405228758169934,0.6405228758169934,153,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,endocrinology,2022,188,91,126,167,0,0,0.631271777,4.005064894,ENDOCRINOLOGY,60,167,0.5449101796407185,0.7544910179640718,167,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,endocrinology,2023,137,78,98,133,0,0,0.31481074,5.005064894,ENDOCRINOLOGY,60,133,0.5864661654135338,0.7368421052631579,133,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,endocrinology,2024,118,55,86,109,0,0,0.165514438,6.005064894,ENDOCRINOLOGY,60,109,0.5045871559633027,0.7889908256880734,109,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,endocrinology,2025,119,45,94,107,0,0,0.173953307,7.005064894,ENDOCRINOLOGY,60,107,0.4205607476635514,0.8785046728971962,107,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,european journal of endocrinology,2010,37,9,8,16,0,0,-0.994252273,-7.994935106,EUR J ENDOCRINOL,53,16,0.5625,0.5,16,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,european journal of endocrinology,2011,45,20,9,27,0,0,-0.798507696,-6.994935106,EUR J ENDOCRINOL,53,27,0.7407407407407407,0.3333333333333333,27,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,european journal of endocrinology,2012,85,15,20,33,0,0,-0.162518929,-5.994935106,EUR J ENDOCRINOL,53,33,0.45454545454545453,0.6060606060606061,33,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,european journal of endocrinology,2013,115,26,17,40,0,0,0.139761942,-4.994935106,EUR J ENDOCRINOL,53,40,0.65,0.425,40,ENDOCRINOLOGY & METABOLISM
endocrinology & metabolism,european journal of endocrinology,2014,93,15,17,31,0,0,-0.072570693,-3.994935106,EUR J ENDOCRINOL,53,31,0.4838709677419355,0.5483870967741935,31,ENDOCRINOLOGY & METABOLISM
