JCR Abbreviation	year	has_bar	has_informative	has_bar_or_informative	journal	Publisher	Policy	Policy_date	All_Fields
BONE MARROW TRANSPL	2017.0	15	27	36	Bone marrow transplantation	SPRINGERNATURE	1.0	2013	HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
BONE MARROW TRANSPL	2018.0	14	18	28	Bone marrow transplantation	SPRINGERNATURE	1.0	2013	HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
BONE MARROW TRANSPL	2019.0	14	26	35	Bone marrow transplantation	SPRINGERNATURE	1.0	2013	HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
BONE MARROW TRANSPL	2020.0	20	23	33	Bone marrow transplantation	SPRINGERNATURE	1.0	2013	HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
BONE MARROW TRANSPL	2021.0	14	48	56	Bone marrow transplantation	SPRINGERNATURE	1.0	2013	HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
BONE MARROW TRANSPL	2022.0	12	28	34	Bone marrow transplantation	SPRINGERNATURE	1.0	2013	HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
BONE MARROW TRANSPL	2023.0	5	16	20	Bone marrow transplantation	SPRINGERNATURE	1.0	2013	HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
BONE MARROW TRANSPL	2024.0	12	21	27	Bone marrow transplantation	SPRINGERNATURE	1.0	2013	HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
BONE MARROW TRANSPL	2025.0	7	27	32	Bone marrow transplantation	SPRINGERNATURE	1.0	2013	HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
BONE MARROW TRANSPL	2026.0	0	0	0	Bone marrow transplantation	SPRINGERNATURE	1.0	2013	HEMATOLOGY; IMMUNOLOGY; ONCOLOGY; TRANSPLANTATION
BRAIN	2010.0	140	69	172	Brain : a journal of neurology	OXFORD UNIV PRESS	1.0	2013	CLINICAL NEUROLOGY; NEUROSCIENCES
BRAIN	2011.0	123	58	158	Brain : a journal of neurology	OXFORD UNIV PRESS	1.0	2013	CLINICAL NEUROLOGY; NEUROSCIENCES
BRAIN	2012.0	126	80	172	Brain : a journal of neurology	OXFORD UNIV PRESS	1.0	2013	CLINICAL NEUROLOGY; NEUROSCIENCES
BRAIN	2013.0	126	58	156	Brain : a journal of neurology	OXFORD UNIV PRESS	1.0	2013	CLINICAL NEUROLOGY; NEUROSCIENCES
BRAIN	2014.0	113	64	145	Brain : a journal of neurology	OXFORD UNIV PRESS	1.0	2013	CLINICAL NEUROLOGY; NEUROSCIENCES
BRAIN	2015.0	122	75	158	Brain : a journal of neurology	OXFORD UNIV PRESS	1.0	2013	CLINICAL NEUROLOGY; NEUROSCIENCES
BRAIN	2016.0	96	67	129	Brain : a journal of neurology	OXFORD UNIV PRESS	1.0	2013	CLINICAL NEUROLOGY; NEUROSCIENCES
BRAIN	2017.0	102	79	140	Brain : a journal of neurology	OXFORD UNIV PRESS	1.0	2013	CLINICAL NEUROLOGY; NEUROSCIENCES
BRAIN	2018.0	72	113	150	Brain : a journal of neurology	OXFORD UNIV PRESS	1.0	2013	CLINICAL NEUROLOGY; NEUROSCIENCES
BRAIN	2019.0	30	155	168	Brain : a journal of neurology	OXFORD UNIV PRESS	1.0	2013	CLINICAL NEUROLOGY; NEUROSCIENCES
BRAIN	2020.0	29	142	151	Brain : a journal of neurology	OXFORD UNIV PRESS	1.0	2013	CLINICAL NEUROLOGY; NEUROSCIENCES
BRAIN	2021.0	33	164	173	Brain : a journal of neurology	OXFORD UNIV PRESS	1.0	2013	CLINICAL NEUROLOGY; NEUROSCIENCES
BRAIN	2022.0	34	202	207	Brain : a journal of neurology	OXFORD UNIV PRESS	1.0	2013	CLINICAL NEUROLOGY; NEUROSCIENCES
BRAIN	2023.0	63	235	246	Brain : a journal of neurology	OXFORD UNIV PRESS	1.0	2013	CLINICAL NEUROLOGY; NEUROSCIENCES
BRAIN	2024.0	59	198	207	Brain : a journal of neurology	OXFORD UNIV PRESS	1.0	2013	CLINICAL NEUROLOGY; NEUROSCIENCES
BRAIN	2025.0	84	296	307	Brain : a journal of neurology	OXFORD UNIV PRESS	1.0	2013	CLINICAL NEUROLOGY; NEUROSCIENCES
BRIT J CANCER	2010.0	153	95	204	British journal of cancer	SPRINGERNATURE	1.0	2013	ONCOLOGY
BRIT J CANCER	2011.0	154	85	196	British journal of cancer	SPRINGERNATURE	1.0	2013	ONCOLOGY
BRIT J CANCER	2012.0	150	107	208	British journal of cancer	SPRINGERNATURE	1.0	2013	ONCOLOGY
BRIT J CANCER	2013.0	194	177	288	British journal of cancer	SPRINGERNATURE	1.0	2013	ONCOLOGY
BRIT J CANCER	2014.0	195	144	259	British journal of cancer	SPRINGERNATURE	1.0	2013	ONCOLOGY
BRIT J CANCER	2015.0	117	112	186	British journal of cancer	SPRINGERNATURE	1.0	2013	ONCOLOGY
BRIT J CANCER	2016.0	77	81	117	British journal of cancer	SPRINGERNATURE	1.0	2013	ONCOLOGY
BRIT J CANCER	2017.0	110	93	150	British journal of cancer	SPRINGERNATURE	1.0	2013	ONCOLOGY
BRIT J CANCER	2018.0	96	100	147	British journal of cancer	SPRINGERNATURE	1.0	2013	ONCOLOGY
BRIT J CANCER	2019.0	73	68	99	British journal of cancer	SPRINGERNATURE	1.0	2013	ONCOLOGY
BRIT J CANCER	2020.0	147	143	201	British journal of cancer	SPRINGERNATURE	1.0	2013	ONCOLOGY
BRIT J CANCER	2021.0	96	117	147	British journal of cancer	SPRINGERNATURE	1.0	2013	ONCOLOGY
BRIT J CANCER	2022.0	94	140	166	British journal of cancer	SPRINGERNATURE	1.0	2013	ONCOLOGY
BRIT J CANCER	2023.0	98	156	180	British journal of cancer	SPRINGERNATURE	1.0	2013	ONCOLOGY
BRIT J CANCER	2024.0	108	163	187	British journal of cancer	SPRINGERNATURE	1.0	2013	ONCOLOGY
BRIT J CANCER	2025.0	96	163	174	British journal of cancer	SPRINGERNATURE	1.0	2013	ONCOLOGY
BRIT J CANCER	2026.0	9	16	16	British journal of cancer	SPRINGERNATURE	1.0	2013	ONCOLOGY
BRIT J PHARMACOL	2010.0	332	52	340	British journal of pharmacology	WILEY	1.0	2017	PHARMACOLOGY & PHARMACY
BRIT J PHARMACOL	2011.0	299	42	302	British journal of pharmacology	WILEY	1.0	2017	PHARMACOLOGY & PHARMACY
BRIT J PHARMACOL	2012.0	355	62	363	British journal of pharmacology	WILEY	1.0	2017	PHARMACOLOGY & PHARMACY
BRIT J PHARMACOL	2013.0	298	45	304	British journal of pharmacology	WILEY	1.0	2017	PHARMACOLOGY & PHARMACY
BRIT J PHARMACOL	2014.0	255	44	256	British journal of pharmacology	WILEY	1.0	2017	PHARMACOLOGY & PHARMACY
BRIT J PHARMACOL	2015.0	289	58	297	British journal of pharmacology	WILEY	1.0	2017	PHARMACOLOGY & PHARMACY
BRIT J PHARMACOL	2016.0	180	49	192	British journal of pharmacology	WILEY	1.0	2017	PHARMACOLOGY & PHARMACY
BRIT J PHARMACOL	2017.0	186	53	195	British journal of pharmacology	WILEY	1.0	2017	PHARMACOLOGY & PHARMACY
BRIT J PHARMACOL	2018.0	181	87	206	British journal of pharmacology	WILEY	1.0	2017	PHARMACOLOGY & PHARMACY
BRIT J PHARMACOL	2019.0	145	107	192	British journal of pharmacology	WILEY	1.0	2017	PHARMACOLOGY & PHARMACY
BRIT J PHARMACOL	2020.0	178	144	236	British journal of pharmacology	WILEY	1.0	2017	PHARMACOLOGY & PHARMACY
BRIT J PHARMACOL	2021.0	91	145	179	British journal of pharmacology	WILEY	1.0	2017	PHARMACOLOGY & PHARMACY
BRIT J PHARMACOL	2022.0	80	158	182	British journal of pharmacology	WILEY	1.0	2017	PHARMACOLOGY & PHARMACY
BRIT J PHARMACOL	2023.0	63	119	139	British journal of pharmacology	WILEY	1.0	2017	PHARMACOLOGY & PHARMACY
BRIT J PHARMACOL	2024.0	77	168	197	British journal of pharmacology	WILEY	1.0	2017	PHARMACOLOGY & PHARMACY
BRIT J PHARMACOL	2025.0	105	269	288	British journal of pharmacology	WILEY	1.0	2017	PHARMACOLOGY & PHARMACY
BRIT J PHARMACOL	2026.0	14	21	25	British journal of pharmacology	WILEY	1.0	2017	PHARMACOLOGY & PHARMACY
CAN J CARDIOL	2010.0	14	5	19	The Canadian journal of cardiology	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS
CAN J CARDIOL	2011.0	10	10	18	The Canadian journal of cardiology	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS
CAN J CARDIOL	2012.0	10	6	15	The Canadian journal of cardiology	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS
CAN J CARDIOL	2013.0	25	16	37	The Canadian journal of cardiology	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS
CAN J CARDIOL	2014.0	20	13	31	The Canadian journal of cardiology	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS
CAN J CARDIOL	2015.0	21	11	28	The Canadian journal of cardiology	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS
CAN J CARDIOL	2016.0	24	17	39	The Canadian journal of cardiology	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS
CAN J CARDIOL	2017.0	13	18	29	The Canadian journal of cardiology	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS
CAN J CARDIOL	2018.0	11	6	16	The Canadian journal of cardiology	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS
CAN J CARDIOL	2019.0	17	27	38	The Canadian journal of cardiology	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS
CAN J CARDIOL	2020.0	12	24	29	The Canadian journal of cardiology	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS
CAN J CARDIOL	2021.0	13	18	25	The Canadian journal of cardiology	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS
CAN J CARDIOL	2022.0	9	13	19	The Canadian journal of cardiology	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS
CAN J CARDIOL	2023.0	12	17	27	The Canadian journal of cardiology	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS
CAN J CARDIOL	2024.0	5	17	21	The Canadian journal of cardiology	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS
CAN J CARDIOL	2025.0	17	31	42	The Canadian journal of cardiology	ELSEVIER SCIENCE INC	0.0		CARDIAC & CARDIOVASCULAR SYSTEMS
CANCER CELL	2010.0	76	35	82	Cancer cell	CELL PRESS	0.0		CELL BIOLOGY; ONCOLOGY
CANCER CELL	2011.0	101	47	104	Cancer cell	CELL PRESS	0.0		CELL BIOLOGY; ONCOLOGY
CANCER CELL	2012.0	97	62	102	Cancer cell	CELL PRESS	0.0		CELL BIOLOGY; ONCOLOGY
CANCER CELL	2013.0	96	75	101	Cancer cell	CELL PRESS	0.0		CELL BIOLOGY; ONCOLOGY
CANCER CELL	2014.0	96	73	103	Cancer cell	CELL PRESS	0.0		CELL BIOLOGY; ONCOLOGY
CANCER CELL	2015.0	93	82	103	Cancer cell	CELL PRESS	0.0		CELL BIOLOGY; ONCOLOGY
CANCER CELL	2016.0	92	87	106	Cancer cell	CELL PRESS	0.0		CELL BIOLOGY; ONCOLOGY
CANCER CELL	2017.0	79	83	93	Cancer cell	CELL PRESS	0.0		CELL BIOLOGY; ONCOLOGY
CANCER CELL	2018.0	101	105	120	Cancer cell	CELL PRESS	0.0		CELL BIOLOGY; ONCOLOGY
CANCER CELL	2019.0	69	79	84	Cancer cell	CELL PRESS	0.0		CELL BIOLOGY; ONCOLOGY
CANCER CELL	2020.0	50	71	73	Cancer cell	CELL PRESS	0.0		CELL BIOLOGY; ONCOLOGY
CANCER CELL	2021.0	35	64	67	Cancer cell	CELL PRESS	0.0		CELL BIOLOGY; ONCOLOGY
CANCER CELL	2022.0	29	71	73	Cancer cell	CELL PRESS	0.0		CELL BIOLOGY; ONCOLOGY
CANCER CELL	2023.0	57	98	100	Cancer cell	CELL PRESS	0.0		CELL BIOLOGY; ONCOLOGY
CANCER CELL	2024.0	39	93	94	Cancer cell	CELL PRESS	0.0		CELL BIOLOGY; ONCOLOGY
CANCER CELL	2025.0	46	97	99	Cancer cell	CELL PRESS	0.0		CELL BIOLOGY; ONCOLOGY
CANCER CELL	2026.0	2	5	5	Cancer cell	CELL PRESS	0.0		CELL BIOLOGY; ONCOLOGY
CANCER COMMUN	2018.0	18	17	23	Cancer communications (London, England)	WILEY	0.0		ONCOLOGY
CANCER COMMUN	2019.0	4	10	11	Cancer communications (London, England)	WILEY	0.0		ONCOLOGY
CANCER COMMUN	2020.0	10	8	10	Cancer communications (London, England)	WILEY	0.0		ONCOLOGY
CANCER COMMUN	2021.0	29	27	33	Cancer communications (London, England)	WILEY	0.0		ONCOLOGY
CANCER COMMUN	2022.0	20	28	29	Cancer communications (London, England)	WILEY	0.0		ONCOLOGY
CANCER COMMUN	2023.0	26	30	34	Cancer communications (London, England)	WILEY	0.0		ONCOLOGY
CANCER COMMUN	2024.0	18	22	23	Cancer communications (London, England)	WILEY	0.0		ONCOLOGY
CANCER COMMUN	2025.0	15	27	29	Cancer communications (London, England)	WILEY	0.0		ONCOLOGY
CANCER DISCOV	2011.0	23	11	26	Cancer discovery	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER DISCOV	2012.0	47	31	51	Cancer discovery	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER DISCOV	2013.0	59	38	63	Cancer discovery	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER DISCOV	2014.0	64	45	68	Cancer discovery	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER DISCOV	2015.0	52	32	58	Cancer discovery	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER DISCOV	2016.0	54	46	64	Cancer discovery	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER DISCOV	2017.0	59	48	66	Cancer discovery	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER DISCOV	2018.0	47	63	71	Cancer discovery	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER DISCOV	2019.0	58	64	74	Cancer discovery	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER DISCOV	2020.0	60	81	86	Cancer discovery	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER DISCOV	2021.0	78	110	117	Cancer discovery	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER DISCOV	2022.0	63	105	111	Cancer discovery	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER DISCOV	2023.0	34	87	90	Cancer discovery	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER DISCOV	2024.0	39	90	92	Cancer discovery	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER DISCOV	2025.0	47	114	119	Cancer discovery	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER GENE THER	2010.0	82	20	83	Cancer gene therapy	SPRINGERNATURE	1.0	2013	BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY
CANCER GENE THER	2011.0	72	14	75	Cancer gene therapy	SPRINGERNATURE	1.0	2013	BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY
CANCER GENE THER	2012.0	85	21	86	Cancer gene therapy	SPRINGERNATURE	1.0	2013	BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY
CANCER GENE THER	2013.0	68	16	71	Cancer gene therapy	SPRINGERNATURE	1.0	2013	BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY
CANCER GENE THER	2014.0	50	16	52	Cancer gene therapy	SPRINGERNATURE	1.0	2013	BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY
CANCER GENE THER	2015.0	49	19	50	Cancer gene therapy	SPRINGERNATURE	1.0	2013	BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY
CANCER GENE THER	2016.0	44	16	45	Cancer gene therapy	SPRINGERNATURE	1.0	2013	BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY
CANCER GENE THER	2017.0	33	8	35	Cancer gene therapy	SPRINGERNATURE	1.0	2013	BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY
CANCER GENE THER	2018.0	24	11	25	Cancer gene therapy	SPRINGERNATURE	1.0	2013	BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY
CANCER GENE THER	2019.0	26	15	28	Cancer gene therapy	SPRINGERNATURE	1.0	2013	BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY
CANCER GENE THER	2020.0	44	36	51	Cancer gene therapy	SPRINGERNATURE	1.0	2013	BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY
CANCER GENE THER	2021.0	61	59	68	Cancer gene therapy	SPRINGERNATURE	1.0	2013	BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY
CANCER GENE THER	2022.0	115	105	131	Cancer gene therapy	SPRINGERNATURE	1.0	2013	BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY
CANCER GENE THER	2023.0	95	97	115	Cancer gene therapy	SPRINGERNATURE	1.0	2013	BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY
CANCER GENE THER	2024.0	90	109	118	Cancer gene therapy	SPRINGERNATURE	1.0	2013	BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY
CANCER GENE THER	2025.0	74	84	93	Cancer gene therapy	SPRINGERNATURE	1.0	2013	BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY
CANCER GENE THER	2026.0	8	10	11	Cancer gene therapy	SPRINGERNATURE	1.0	2013	BIOTECHNOLOGY & APPLIED MICROBIOLOGY; GENETICS & HEREDITY; MEDICINE, RESEARCH & EXPERIMENTAL; ONCOLOGY
CANCER IMMUNOL IMMUN	2010.0	106	57	124	Cancer immunology, immunotherapy : CII	SPRINGER	0.0		IMMUNOLOGY; ONCOLOGY
CANCER IMMUNOL IMMUN	2011.0	102	53	115	Cancer immunology, immunotherapy : CII	SPRINGER	0.0		IMMUNOLOGY; ONCOLOGY
CANCER IMMUNOL IMMUN	2012.0	125	75	136	Cancer immunology, immunotherapy : CII	SPRINGER	0.0		IMMUNOLOGY; ONCOLOGY
CANCER IMMUNOL IMMUN	2013.0	105	85	130	Cancer immunology, immunotherapy : CII	SPRINGER	0.0		IMMUNOLOGY; ONCOLOGY
CANCER IMMUNOL IMMUN	2014.0	55	48	73	Cancer immunology, immunotherapy : CII	SPRINGER	0.0		IMMUNOLOGY; ONCOLOGY
CANCER IMMUNOL IMMUN	2015.0	77	63	99	Cancer immunology, immunotherapy : CII	SPRINGER	0.0		IMMUNOLOGY; ONCOLOGY
CANCER IMMUNOL IMMUN	2016.0	60	57	81	Cancer immunology, immunotherapy : CII	SPRINGER	0.0		IMMUNOLOGY; ONCOLOGY
CANCER IMMUNOL IMMUN	2017.0	59	60	76	Cancer immunology, immunotherapy : CII	SPRINGER	0.0		IMMUNOLOGY; ONCOLOGY
CANCER IMMUNOL IMMUN	2018.0	71	73	102	Cancer immunology, immunotherapy : CII	SPRINGER	0.0		IMMUNOLOGY; ONCOLOGY
CANCER IMMUNOL IMMUN	2019.0	71	85	111	Cancer immunology, immunotherapy : CII	SPRINGER	0.0		IMMUNOLOGY; ONCOLOGY
CANCER IMMUNOL IMMUN	2020.0	90	106	142	Cancer immunology, immunotherapy : CII	SPRINGER	0.0		IMMUNOLOGY; ONCOLOGY
CANCER IMMUNOL IMMUN	2021.0	113	152	196	Cancer immunology, immunotherapy : CII	SPRINGER	0.0		IMMUNOLOGY; ONCOLOGY
CANCER IMMUNOL IMMUN	2022.0	87	139	165	Cancer immunology, immunotherapy : CII	SPRINGER	0.0		IMMUNOLOGY; ONCOLOGY
CANCER IMMUNOL IMMUN	2023.0	136	210	242	Cancer immunology, immunotherapy : CII	SPRINGER	0.0		IMMUNOLOGY; ONCOLOGY
CANCER IMMUNOL IMMUN	2024.0	118	178	204	Cancer immunology, immunotherapy : CII	SPRINGER	0.0		IMMUNOLOGY; ONCOLOGY
CANCER IMMUNOL IMMUN	2025.0	115	229	245	Cancer immunology, immunotherapy : CII	SPRINGER	0.0		IMMUNOLOGY; ONCOLOGY
CANCER IMMUNOL RES	2013.0	18	17	25	Cancer immunology research	AMER ASSOC CANCER RESEARCH	1.0	2016	IMMUNOLOGY; ONCOLOGY
CANCER IMMUNOL RES	2014.0	61	62	80	Cancer immunology research	AMER ASSOC CANCER RESEARCH	1.0	2016	IMMUNOLOGY; ONCOLOGY
CANCER IMMUNOL RES	2015.0	86	79	101	Cancer immunology research	AMER ASSOC CANCER RESEARCH	1.0	2016	IMMUNOLOGY; ONCOLOGY
CANCER IMMUNOL RES	2016.0	56	63	80	Cancer immunology research	AMER ASSOC CANCER RESEARCH	1.0	2016	IMMUNOLOGY; ONCOLOGY
CANCER IMMUNOL RES	2017.0	76	74	91	Cancer immunology research	AMER ASSOC CANCER RESEARCH	1.0	2016	IMMUNOLOGY; ONCOLOGY
CANCER IMMUNOL RES	2018.0	94	102	119	Cancer immunology research	AMER ASSOC CANCER RESEARCH	1.0	2016	IMMUNOLOGY; ONCOLOGY
CANCER IMMUNOL RES	2019.0	112	123	149	Cancer immunology research	AMER ASSOC CANCER RESEARCH	1.0	2016	IMMUNOLOGY; ONCOLOGY
CANCER IMMUNOL RES	2020.0	79	107	118	Cancer immunology research	AMER ASSOC CANCER RESEARCH	1.0	2016	IMMUNOLOGY; ONCOLOGY
CANCER IMMUNOL RES	2021.0	62	93	99	Cancer immunology research	AMER ASSOC CANCER RESEARCH	1.0	2016	IMMUNOLOGY; ONCOLOGY
CANCER IMMUNOL RES	2022.0	54	83	87	Cancer immunology research	AMER ASSOC CANCER RESEARCH	1.0	2016	IMMUNOLOGY; ONCOLOGY
CANCER IMMUNOL RES	2023.0	49	94	96	Cancer immunology research	AMER ASSOC CANCER RESEARCH	1.0	2016	IMMUNOLOGY; ONCOLOGY
CANCER IMMUNOL RES	2024.0	51	100	102	Cancer immunology research	AMER ASSOC CANCER RESEARCH	1.0	2016	IMMUNOLOGY; ONCOLOGY
CANCER IMMUNOL RES	2025.0	48	135	136	Cancer immunology research	AMER ASSOC CANCER RESEARCH	1.0	2016	IMMUNOLOGY; ONCOLOGY
CANCER RES	2010.0	839	303	879	Cancer research	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER RES	2011.0	608	259	649	Cancer research	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER RES	2012.0	477	232	510	Cancer research	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER RES	2013.0	537	295	562	Cancer research	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER RES	2014.0	536	321	579	Cancer research	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER RES	2015.0	394	270	422	Cancer research	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER RES	2016.0	508	369	560	Cancer research	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER RES	2017.0	457	351	510	Cancer research	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER RES	2018.0	417	370	478	Cancer research	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER RES	2019.0	342	315	401	Cancer research	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER RES	2020.0	276	295	344	Cancer research	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER RES	2021.0	302	341	389	Cancer research	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER RES	2022.0	193	249	278	Cancer research	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER RES	2023.0	151	223	238	Cancer research	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER RES	2024.0	134	225	231	Cancer research	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER RES	2025.0	135	308	314	Cancer research	AMER ASSOC CANCER RESEARCH	1.0	2016	ONCOLOGY
CANCER SCI	2010.0	234	73	261	Cancer science	WILEY	0.0		ONCOLOGY
CANCER SCI	2011.0	189	65	206	Cancer science	WILEY	0.0		ONCOLOGY
CANCER SCI	2012.0	171	62	193	Cancer science	WILEY	0.0		ONCOLOGY
CANCER SCI	2013.0	139	59	151	Cancer science	WILEY	0.0		ONCOLOGY
CANCER SCI	2014.0	120	43	133	Cancer science	WILEY	0.0		ONCOLOGY
CANCER SCI	2015.0	126	61	146	Cancer science	WILEY	0.0		ONCOLOGY
CANCER SCI	2016.0	131	65	150	Cancer science	WILEY	0.0		ONCOLOGY
CANCER SCI	2017.0	177	84	193	Cancer science	WILEY	0.0		ONCOLOGY
CANCER SCI	2018.0	220	144	249	Cancer science	WILEY	0.0		ONCOLOGY
CANCER SCI	2019.0	219	167	260	Cancer science	WILEY	0.0		ONCOLOGY
CANCER SCI	2020.0	226	181	265	Cancer science	WILEY	0.0		ONCOLOGY
CANCER SCI	2021.0	249	223	308	Cancer science	WILEY	0.0		ONCOLOGY
CANCER SCI	2022.0	193	193	253	Cancer science	WILEY	0.0		ONCOLOGY
CANCER SCI	2023.0	230	233	284	Cancer science	WILEY	0.0		ONCOLOGY
CANCER SCI	2024.0	148	198	226	Cancer science	WILEY	0.0		ONCOLOGY
CANCER SCI	2025.0	142	202	228	Cancer science	WILEY	0.0		ONCOLOGY
CANCER SCI	2026.0	11	15	17	Cancer science	WILEY	0.0		ONCOLOGY
